lat,lon,date,vpd_avg,vpd_max,vpd_min,vpd_avg_1,vpd_max_1,vpd_min_1
23.48,79.33,2007-01-10,9.111274719,22.14366341,2.279171944,8.544513702,21.18876266,1.437085152
23.49,79.31,2007-01-10,9.111274719,22.14366341,2.279171944,8.544513702,21.18876266,1.437085152
23.48,79.32,2007-01-10,9.111274719,22.14366341,2.279171944,8.544513702,21.18876266,1.437085152
23.52,79.29,2007-01-10,9.111274719,22.14366341,2.279171944,8.544513702,21.18876266,1.437085152
23.52,79.27,2007-01-10,9.111274719,22.14366341,2.279171944,8.544513702,21.18876266,1.437085152
23.49,79.33,2007-01-10,9.111274719,22.14366341,2.279171944,8.544513702,21.18876266,1.437085152
23.53,79.28,2007-01-10,9.111274719,22.14366341,2.279171944,8.544513702,21.18876266,1.437085152
23.53,79.27,2007-01-10,9.111274719,22.14366341,2.279171944,8.544513702,21.18876266,1.437085152
24.19,82.71,2007-01-10,8.227767944,21.05323219,1.507407188,8.558918953,19.66246986,3.397725105
30.64,79.0,2007-01-10,0.968908608,2.049565315,0.30508256,1.32807374,3.088359833,0.474484086
31.07,78.04,2007-01-10,3.848605156,7.085566044,1.532579899,4.624634266,9.461181641,1.7485919
31.55,77.67,2007-01-10,2.210735798,4.133741379,1.108134747,2.497574091,5.693164825,0.979655504
31.29,77.28,2007-01-10,3.614606142,8.603947639,1.143503189,4.229435921,10.8352232,1.066343784
25.14,93.6,2007-01-11,4.110473156,13.32637119,0.283169746,3.830086231,12.71547031,0.408107758
25.86,94.2,2007-01-11,2.095879078,8.617414474,0.040995598,2.261839867,8.691658974,0.09408474
14.12,75.37,2007-01-11,14.33886337,25.39751816,5.778643608,15.21840572,25.75217056,5.100599289
24.63,93.69,2007-01-11,4.682533741,15.55279922,0.461642265,3.44200182,12.35820675,0.181965828
24.78,93.71,2007-01-11,4.682533741,15.55279922,0.461642265,3.44200182,12.35820675,0.181965828
25.93,92.17,2007-01-11,4.062923908,11.24798775,0.316503525,4.667020798,12.09712887,0.476385117
25.7,94.8,2007-01-11,4.616705418,13.03924942,0.554395676,4.866322517,12.43416786,1.489761353
25.42,92.64,2007-01-11,3.130683899,12.20060825,0.077576637,4.360383987,14.17464924,0.000522614
25.48,94.08,2007-01-11,3.167858839,11.00454521,0.043479919,2.897444963,9.836007118,0.099225998
23.9,92.41,2007-01-11,4.164367199,13.4301548,0.626407623,3.632849932,12.70548248,0.000432014
24.63,93.68,2007-01-11,4.682533741,15.55279922,0.461642265,3.44200182,12.35820675,0.181965828
27.02,95.39,2007-01-11,2.684026718,7.126264572,0.381238937,3.285340309,8.378116608,0.913635254
27.06,95.55,2007-01-11,2.684026718,7.126264572,0.381238937,3.285340309,8.378116608,0.913635254
27.03,95.4,2007-01-11,2.684026718,7.126264572,0.381238937,3.285340309,8.378116608,0.913635254
26.97,95.34,2007-01-11,2.929466248,7.461205482,0.583879471,3.327524424,8.022993088,1.170562744
27.04,95.56,2007-01-11,2.684026718,7.126264572,0.381238937,3.285340309,8.378116608,0.913635254
26.73,95.12,2007-01-11,2.452438354,7.115065575,0.564371109,3.039923191,7.644376755,1.142642975
26.54,94.72,2007-01-11,2.006944656,6.205122948,0.265166283,2.139136076,6.125465393,0.120109558
26.54,94.74,2007-01-11,2.006944656,6.205122948,0.265166283,2.139136076,6.125465393,0.120109558
26.38,94.99,2007-01-11,2.205631256,7.294582367,0.284060478,2.347813845,6.978504181,0.331708908
26.39,95.01,2007-01-11,2.205631256,7.294582367,0.284060478,2.347813845,6.978504181,0.331708908
14.24,75.26,2007-01-11,14.33811569,24.47089005,5.959706306,15.11992836,25.10075378,4.905431747
16.01,78.78,2007-01-11,8.866557121,22.99223137,0.745574951,7.893547535,17.66406822,0.410633087
16.0,78.79,2007-01-11,8.866557121,22.99223137,0.745574951,7.893547535,17.66406822,0.410633087
